,fake,كذب,"
",الأحد 27 شباط 2022
,fake,كذب,"
",السبت 26 شباط 2022
,fake,كذب,"
",السبت 26 شباط 2022
,fake,كذب,"
",الخميس 24 شباط 2022
,fake,كذب,"
",الخميس 24 شباط 2022
,fake,كذب,"
",الخميس 24 شباط 2022
,fake,كذب,"
",الخميس 24 شباط 2022
,fake,كذب,"
",الخميس 24 شباط 2022
,fake,كذب,"
",الخميس 24 شباط 2022
,fake,كذب,"
",السبت 19 شباط 2022
,fake,كذب,"
",الجمعة 18 شباط 2022
,fake,كذب,"
",الثلاثاء 15 شباط 2022
,fake,كذب,"
",الأحد 13 شباط 2022
,fake,كذب,"
",الجمعة 11 شباط 2022
هل تحدث ليوناردو دي كابريو عن الطفل ريان مقارناً إياه بالمشردين في أمريكا؟,fake,كذب,"
",الخميس 10 شباط 2022
,fake,كذب,"
",الخميس 10 شباط 2022
,fake,كذب,"
",الأربعاء 09 شباط 2022
,fake,كذب,"
",الجمعة 04 شباط 2022
,fake,كذب,"
",الأحد 30 كانون ثاني 2022
,fake,كذب,"
",
,fake,كذب,"
",الأربعاء 26 كانون ثاني 2022
,fake,كذب,"
",الخميس 20 كانون ثاني 2022
,fake,كذب,"
",الأربعاء 19 كانون ثاني 2022
,fake,كذب,"
",الأحد 16 كانون ثاني 2022
,fake,كذب,"
",الجمعة 14 كانون ثاني 2022
,fake,كذب,"
",الأربعاء 22 كانون أول 2021
,fake,كذب,"
",الخميس 16 كانون أول 2021
,fake,كذب,"
",الجمعة 10 كانون أول 2021
,fake,كذب,"
",الثلاثاء 07 كانون أول 2021
,fake,كذب,"
",الأحد 05 كانون أول 2021
,fake,كذب,"
",السبت 04 كانون أول 2021
,fake,كذب,"
",الأربعاء 24 تشرين ثاني 2021
هل حصل جورج قرداحي على مكافأة نهاية خدمة مليونية من MBC؟,fake,كذب,"
",الخميس 18 تشرين ثاني 2021
,fake,كذب,"
",الثلاثاء 16 تشرين ثاني 2021
,fake,كذب,"
",الجمعة 12 تشرين ثاني 2021
,fake,كذب,"
",الاثنين 08 تشرين ثاني 2021
,fake,كذب,"
",الاثنين 08 تشرين ثاني 2021
,fake,كذب,"
",الجمعة 05 تشرين ثاني 2021
,fake,كذب,"
",الاثنين 01 تشرين ثاني 2021
,fake,كذب,"
",
,fake,كذب,"
",الجمعة 29 تشرين أول 2021
,fake,كذب,"
",الخميس 28 تشرين أول 2021
,fake,كذب,"
",
,fake,كذب,"
",
,fake,كذب,"
",الأربعاء 20 تشرين أول 2021
,fake,كذب,"
",الجمعة 15 تشرين أول 2021
,fake,كذب,"
",الأربعاء 13 تشرين أول 2021
,fake,كذب,"
",الاثنين 04 تشرين أول 2021
,fake,كذب,"
",الاثنين 04 تشرين أول 2021
,fake,كذب,"
",الاثنين 04 تشرين أول 2021
"هل صرح المتحدث باسم الرئيس التركي بأن بقاء الأسد بات أمراً محتوماً وتركيا تعجز عن مواجهة ""الجيش السوري""؟",fake,كذب,"
",الأحد 03 تشرين أول 2021
,fake,كذب,"
",الأحد 03 تشرين أول 2021
,fake,كذب,"
",السبت 02 تشرين أول 2021
,fake,كذب,"
",الأحد 26 أيلول 2021
,fake,كذب,"
",السبت 25 أيلول 2021
,fake,كذب,"
",
,fake,كذب,"
",الخميس 23 أيلول 2021
,fake,كذب,"
",الأربعاء 22 أيلول 2021
,fake,كذب,"
",الثلاثاء 21 أيلول 2021
,fake,كذب,"
",الاثنين 20 أيلول 2021
,fake,كذب,"
",السبت 18 أيلول 2021
,fake,كذب,"
",الجمعة 17 أيلول 2021
,fake,كذب,"
",الخميس 16 أيلول 2021
,fake,كذب,"
",الأحد 12 أيلول 2021
,fake,كذب,"
",الخميس 09 أيلول 2021
,fake,كذب,"
",الجمعة 03 أيلول 2021
,fake,كذب,"
",الخميس 02 أيلول 2021
,fake,كذب,"
",الخميس 02 أيلول 2021
"هل قال رئيس برلمان النظام السوري إنَّ ""ربطة خبر واحدة تكفي باليوم""؟",fake,كذب,"
",الثلاثاء 31 آب 2021
,fake,كذب,"
",
,fake,كذب,"
",الأربعاء 25 آب 2021
,fake,كذب,"
",الاثنين 23 آب 2021
,fake,كذب,"
",الاثنين 23 آب 2021
,fake,كذب,"
",الاثنين 16 آب 2021
,fake,كذب,"
",الجمعة 13 آب 2021
,fake,كذب,"
",الأربعاء 11 آب 2021
,fake,كذب,"
",الاثنين 09 آب 2021
,fake,كذب,"
",الأربعاء 04 آب 2021
,fake,كذب,"
",
,fake,كذب,"
",السبت 31 تموز 2021
,fake,كذب,"
",السبت 31 تموز 2021
,fake,كذب,"
",السبت 31 تموز 2021
,fake,كذب,"
",الخميس 29 تموز 2021
,fake,كذب,"
",
,fake,كذب,"
",الاثنين 26 تموز 2021
,fake,كذب,"
",
"هل قال خبير اقتصادي أمريكي إن ""سوريا فيها ثروات تكفي لعيش 80 مليون نسمة""؟",fake,كذب,"
",الجمعة 23 تموز 2021
,fake,كذب,"
",السبت 17 تموز 2021
,fake,كذب,"
",الثلاثاء 13 تموز 2021
,fake,كذب,"
",الثلاثاء 13 تموز 2021
,fake,كذب,"
",الاثنين 12 تموز 2021
,fake,كذب,"
",السبت 10 تموز 2021
,fake,كذب,"
",الجمعة 09 تموز 2021
,fake,كذب,"
",الخميس 08 تموز 2021
,fake,كذب,"
",الاثنين 28 حزيران 2021
,fake,كذب,"
",الأحد 27 حزيران 2021
,fake,كذب,"
",السبت 26 حزيران 2021
,fake,كذب,"
",الخميس 24 حزيران 2021
,fake,كذب,"
",الثلاثاء 22 حزيران 2021
,fake,كذب,"
",الثلاثاء 15 حزيران 2021
,fake,كذب,"
",الثلاثاء 15 حزيران 2021
,fake,كذب,"
",الأحد 13 حزيران 2021
,fake,كذب,"
",السبت 12 حزيران 2021
,fake,كذب,"
",الجمعة 11 حزيران 2021
القضاء الفرنسي لم يفرج عن الشاب الذي صفع وجه ماكرون,fake,كذب,"
",الخميس 10 حزيران 2021
,fake,كذب,"
",الثلاثاء 08 حزيران 2021
,fake,كذب,"
",الأحد 06 حزيران 2021
,fake,كذب,"
",السبت 05 حزيران 2021
,fake,كذب,"
",الجمعة 21 أيار 2021
,fake,كذب,"
",الخميس 20 أيار 2021
,fake,كذب,"
",الأربعاء 19 أيار 2021
,fake,كذب,"
",الثلاثاء 18 أيار 2021
,fake,كذب,"
",الاثنين 17 أيار 2021
,fake,كذب,"
",الاثنين 17 أيار 2021
,fake,كذب,"
",الأحد 16 أيار 2021
,fake,كذب,"
",الأحد 16 أيار 2021
,fake,كذب,"
",الثلاثاء 11 أيار 2021
,fake,كذب,"
",السبت 08 أيار 2021
,fake,كذب,"
",الجمعة 30 نيسان 2021
,fake,كذب,"
",السبت 24 نيسان 2021
,fake,كذب,"
",الاثنين 19 نيسان 2021
,fake,كذب,"
",الأحد 11 نيسان 2021
هل قتل عناصر من الجيش التركي نتيجة انفجار لغمين في ريف الحسكة مؤخراً؟,fake,كذب,"
",الأربعاء 07 نيسان 2021
,fake,كذب,"
",الاثنين 29 آذار 2021
,fake,كذب,"
",الاثنين 29 آذار 2021
,fake,كذب,"
",السبت 20 آذار 2021
,fake,كذب,"
",الخميس 18 آذار 2021
,fake,كذب,"
",
,fake,كذب,"
",الأحد 14 آذار 2021
,fake,كذب,"
",الخميس 11 آذار 2021
,fake,كذب,"
",الأربعاء 10 آذار 2021
,fake,كذب,"
",الاثنين 08 آذار 2021
,fake,كذب,"
",السبت 06 آذار 2021
,fake,كذب,"
",الجمعة 05 آذار 2021
,fake,كذب,"
",الجمعة 05 آذار 2021
,fake,كذب,"
",الأربعاء 03 آذار 2021
,fake,كذب,"
",الأربعاء 03 آذار 2021
,fake,كذب,"
",السبت 27 شباط 2021
,fake,كذب,"
",
,fake,كذب,"
",الثلاثاء 16 شباط 2021
هل رفض محافظ اللاذقية طلب تنظيم وقفة احتجاجية ضد السياسات الحكومية في سوريا؟,fake,كذب,"
",السبت 13 شباط 2021
,fake,كذب,"
",الثلاثاء 09 شباط 2021
,fake,كذب,"
",الثلاثاء 09 شباط 2021
,fake,كذب,"
",الاثنين 08 شباط 2021
,fake,كذب,"
",الأحد 07 شباط 2021
,fake,كذب,"
",الثلاثاء 26 كانون ثاني 2021
,fake,كذب,"
",الأحد 24 كانون ثاني 2021
,fake,كذب,"
",السبت 23 كانون ثاني 2021
,fake,كذب,"
",الأربعاء 20 كانون ثاني 2021
,fake,كذب,"
",
,fake,كذب,"
",الأربعاء 20 كانون ثاني 2021
,fake,كذب,"
",الثلاثاء 19 كانون ثاني 2021
,fake,كذب,"
",الاثنين 18 كانون ثاني 2021
,fake,كذب,"
",الجمعة 15 كانون ثاني 2021
,fake,كذب,"
",الخميس 14 كانون ثاني 2021
,fake,كذب,"
",الخميس 14 كانون ثاني 2021
,fake,كذب,"
",الأربعاء 13 كانون ثاني 2021
,fake,كذب,"
",الثلاثاء 12 كانون ثاني 2021
هل وزع الممثل الهندي عامر خان مبالغ مالية على الفقراء داخل أكياس طحين؟,fake,كذب,"
",الاثنين 11 كانون ثاني 2021
,fake,كذب,"
",الأربعاء 06 كانون ثاني 2021
,fake,كذب,"
",الاثنين 04 كانون ثاني 2021
,fake,كذب,"
",الجمعة 01 كانون ثاني 2021
,fake,كذب,"
",الثلاثاء 29 كانون أول 2020
,fake,كذب,"
",الثلاثاء 29 كانون أول 2020
,fake,كذب,"
",
,fake,كذب,"
",الخميس 24 كانون أول 2020
,fake,كذب,"
",الخميس 17 كانون أول 2020
,fake,كذب,"
",الاثنين 14 كانون أول 2020
,fake,كذب,"
",الأربعاء 09 كانون أول 2020
,fake,كذب,"
",الأربعاء 02 كانون أول 2020
,fake,كذب,"
",الجمعة 20 تشرين ثاني 2020
,fake,كذب,"
",الأحد 15 تشرين ثاني 2020
,fake,كذب,"
",الخميس 12 تشرين ثاني 2020
,fake,كذب,"
",الثلاثاء 10 تشرين ثاني 2020
,fake,كذب,"
",الاثنين 09 تشرين ثاني 2020
,fake,كذب,"
",الاثنين 02 تشرين ثاني 2020
ما حقيقة إصدار قطر قانوناً يمنع ركوب السيارات من موديل 2006 وما قبل؟,fake,كذب,"
",الجمعة 30 تشرين أول 2020
,fake,كذب,"
",الخميس 29 تشرين أول 2020
,fake,كذب,"
",الخميس 29 تشرين أول 2020
,fake,كذب,"
",الأربعاء 28 تشرين أول 2020
,fake,كذب,"
",الثلاثاء 27 تشرين أول 2020
,fake,كذب,"
",الثلاثاء 27 تشرين أول 2020
,fake,كذب,"
",الثلاثاء 27 تشرين أول 2020
,fake,كذب,"
",الاثنين 26 تشرين أول 2020
,fake,كذب,"
",الاثنين 26 تشرين أول 2020
,fake,كذب,"
",الاثنين 19 تشرين أول 2020
,fake,كذب,"
",الأحد 18 تشرين أول 2020
,fake,كذب,"
",الاثنين 12 تشرين أول 2020
